date,store,item,sales
9/10/2023,3,5,18
10/10/2023,3,5,16
11/10/2023,3,5,16
12/10/2023,3,5,18
13/10/2023,3,5,25
14/10/2023,3,5,35
15/10/2023,3,5,30
16/10/2023,3,5,24
17/10/2023,3,5,23
18/10/2023,3,5,32
19/10/2023,3,5,19
20/10/2023,3,5,23
21/10/2023,3,5,27
22/10/2023,3,5,32
23/10/2023,3,5,20
24/10/2023,3,5,25
25/10/2023,3,5,22
26/10/2023,3,5,22
27/10/2023,3,5,19
28/10/2023,3,5,30
29/10/2023,3,5,36
30/10/2023,3,5,20
31/10/2023,3,5,9
1/11/2023,3,5,22
2/11/2023,3,5,20
3/11/2023,3,5,23
4/11/2023,3,5,28
5/11/2023,3,5,30
6/11/2023,3,5,19
7/11/2023,3,5,21
8/11/2023,3,5,27
9/11/2023,3,5,33
10/11/2023,3,5,24
11/11/2023,3,5,26
12/11/2023,3,5,25
13/11/2023,3,5,20
14/11/2023,3,5,22
15/11/2023,3,5,24
16/11/2023,3,5,23
17/11/2023,3,5,20
18/11/2023,3,5,29
19/11/2023,3,5,27
20/11/2023,3,5,15
21/11/2023,3,5,30
22/11/2023,3,5,31
23/11/2023,3,5,16
24/11/2023,3,5,21
25/11/2023,3,5,31
26/11/2023,3,5,25
27/11/2023,3,5,17
28/11/2023,3,5,25
29/11/2023,3,5,27
30/11/2023,3,5,26
1/12/2023,3,5,26
2/12/2023,3,5,26
3/12/2023,3,5,22
4/12/2023,3,5,10
5/12/2023,3,5,20
6/12/2023,3,5,21
7/12/2023,3,5,26
8/12/2023,3,5,27
9/12/2023,3,5,22
10/12/2023,3,5,21
11/12/2023,3,5,20
12/12/2023,3,5,14
13/12/2023,3,5,20
14/12/2023,3,5,19
15/12/2023,3,5,15
16/12/2023,3,5,21
17/12/2023,3,5,18
18/12/2023,3,5,16
19/12/2023,3,5,19
20/12/2023,3,5,20
21/12/2023,3,5,22
22/12/2023,3,5,15
23/12/2023,3,5,23
24/12/2023,3,5,15
25/12/2023,3,5,16
26/12/2023,3,5,24
27/12/2023,3,5,17
28/12/2023,3,5,21
29/12/2023,3,5,24
30/12/2023,3,5,15
31/12/2023,3,5,21
1/1/2019,4,5,10
2/1/2019,4,5,5
3/1/2019,4,5,12
4/1/2019,4,5,7
5/1/2019,4,5,5
6/1/2019,4,5,12
7/1/2019,4,5,12
8/1/2019,4,5,15
9/1/2019,4,5,13
10/1/2019,4,5,14
11/1/2019,4,5,11
12/1/2019,4,5,12
13/1/2019,4,5,17
14/1/2019,4,5,7
15/1/2019,4,5,14
16/1/2019,4,5,8
17/1/2019,4,5,7
18/1/2019,4,5,11
19/1/2019,4,5,9
20/1/2019,4,5,9
21/1/2019,4,5,8
22/1/2019,4,5,17
23/1/2019,4,5,12
24/1/2019,4,5,16
25/1/2019,4,5,11
26/1/2019,4,5,14
27/1/2019,4,5,9
28/1/2019,4,5,7
29/1/2019,4,5,10
30/1/2019,4,5,12
31/1/2019,4,5,7
1/2/2019,4,5,22
2/2/2019,4,5,14
3/2/2019,4,5,18
4/2/2019,4,5,12
5/2/2019,4,5,14
6/2/2019,4,5,7
7/2/2019,4,5,12
8/2/2019,4,5,11
9/2/2019,4,5,14
10/2/2019,4,5,17
11/2/2019,4,5,7
12/2/2019,4,5,9
13/2/2019,4,5,11
14/2/2019,4,5,6
15/2/2019,4,5,16
16/2/2019,4,5,11
17/2/2019,4,5,16
18/2/2019,4,5,7
19/2/2019,4,5,14
20/2/2019,4,5,9
21/2/2019,4,5,8
22/2/2019,4,5,16
23/2/2019,4,5,7
24/2/2019,4,5,13
25/2/2019,4,5,8
26/2/2019,4,5,11
27/2/2019,4,5,18
28/2/2019,4,5,6
1/3/2019,4,5,18
2/3/2019,4,5,16
3/3/2019,4,5,16
4/3/2019,4,5,9
5/3/2019,4,5,7
6/3/2019,4,5,9
7/3/2019,4,5,12
8/3/2019,4,5,16
9/3/2019,4,5,23
10/3/2019,4,5,11
11/3/2019,4,5,12
12/3/2019,4,5,11
13/3/2019,4,5,12
14/3/2019,4,5,17
15/3/2019,4,5,16
16/3/2019,4,5,15
17/3/2019,4,5,22
18/3/2019,4,5,12
19/3/2019,4,5,11
20/3/2019,4,5,9
21/3/2019,4,5,15
22/3/2019,4,5,16
23/3/2019,4,5,25
24/3/2019,4,5,14
25/3/2019,4,5,13
26/3/2019,4,5,10
27/3/2019,4,5,15
28/3/2019,4,5,15
29/3/2019,4,5,13
30/3/2019,4,5,16
31/3/2019,4,5,17
1/4/2019,4,5,7
2/4/2019,4,5,25
3/4/2019,4,5,15
4/4/2019,4,5,15
5/4/2019,4,5,18
6/4/2019,4,5,23
7/4/2019,4,5,19
8/4/2019,4,5,11
9/4/2019,4,5,13
10/4/2019,4,5,7
11/4/2019,4,5,14
12/4/2019,4,5,22
13/4/2019,4,5,23
14/4/2019,4,5,18
15/4/2019,4,5,11
16/4/2019,4,5,26
17/4/2019,4,5,13
18/4/2019,4,5,17
19/4/2019,4,5,16
20/4/2019,4,5,21
21/4/2019,4,5,23
22/4/2019,4,5,15
23/4/2019,4,5,19
24/4/2019,4,5,18
25/4/2019,4,5,16
26/4/2019,4,5,19
27/4/2019,4,5,11
28/4/2019,4,5,22
29/4/2019,4,5,21
30/4/2019,4,5,18
1/5/2019,4,5,21
2/5/2019,4,5,18
3/5/2019,4,5,17
4/5/2019,4,5,19
5/5/2019,4,5,19
6/5/2019,4,5,12
7/5/2019,4,5,13
8/5/2019,4,5,20
9/5/2019,4,5,19
10/5/2019,4,5,12
11/5/2019,4,5,17
12/5/2019,4,5,25
13/5/2019,4,5,12
14/5/2019,4,5,13
15/5/2019,4,5,22
16/5/2019,4,5,12
17/5/2019,4,5,18
18/5/2019,4,5,14
19/5/2019,4,5,26
20/5/2019,4,5,12
21/5/2019,4,5,16
22/5/2019,4,5,15
23/5/2019,4,5,15
24/5/2019,4,5,18
25/5/2019,4,5,29
26/5/2019,4,5,21
27/5/2019,4,5,15
28/5/2019,4,5,18
29/5/2019,4,5,14
30/5/2019,4,5,19
31/5/2019,4,5,15
1/6/2019,4,5,22
2/6/2019,4,5,20
3/6/2019,4,5,14
4/6/2019,4,5,25
5/6/2019,4,5,21
6/6/2019,4,5,17
7/6/2019,4,5,19
8/6/2019,4,5,17
9/6/2019,4,5,22
10/6/2019,4,5,19
11/6/2019,4,5,18
12/6/2019,4,5,22
13/6/2019,4,5,16
14/6/2019,4,5,25
15/6/2019,4,5,20
16/6/2019,4,5,29
17/6/2019,4,5,12
18/6/2019,4,5,20
19/6/2019,4,5,17
20/6/2019,4,5,21
21/6/2019,4,5,16
22/6/2019,4,5,27
23/6/2019,4,5,31
24/6/2019,4,5,10
25/6/2019,4,5,14
26/6/2019,4,5,18
27/6/2019,4,5,22
28/6/2019,4,5,25
29/6/2019,4,5,25
30/6/2019,4,5,19
1/7/2019,4,5,21
2/7/2019,4,5,19
3/7/2019,4,5,28
4/7/2019,4,5,24
5/7/2019,4,5,22
6/7/2019,4,5,23
7/7/2019,4,5,21
8/7/2019,4,5,15
9/7/2019,4,5,16
10/7/2019,4,5,24
11/7/2019,4,5,24
12/7/2019,4,5,23
13/7/2019,4,5,20
14/7/2019,4,5,25
15/7/2019,4,5,20
16/7/2019,4,5,18
17/7/2019,4,5,35
18/7/2019,4,5,22
19/7/2019,4,5,21
20/7/2019,4,5,18
21/7/2019,4,5,30
22/7/2019,4,5,24
23/7/2019,4,5,21
24/7/2019,4,5,22
25/7/2019,4,5,16
26/7/2019,4,5,20
27/7/2019,4,5,19
28/7/2019,4,5,17
29/7/2019,4,5,11
30/7/2019,4,5,13
31/7/2019,4,5,21
1/8/2019,4,5,22
2/8/2019,4,5,21
3/8/2019,4,5,19
4/8/2019,4,5,26
5/8/2019,4,5,17
6/8/2019,4,5,13
7/8/2019,4,5,16
8/8/2019,4,5,18
9/8/2019,4,5,19
10/8/2019,4,5,27
11/8/2019,4,5,17
12/8/2019,4,5,12
13/8/2019,4,5,9
14/8/2019,4,5,19
15/8/2019,4,5,22
16/8/2019,4,5,15
17/8/2019,4,5,17
18/8/2019,4,5,21
19/8/2019,4,5,15
20/8/2019,4,5,22
21/8/2019,4,5,15
22/8/2019,4,5,27
23/8/2019,4,5,20
24/8/2019,4,5,19
25/8/2019,4,5,17
26/8/2019,4,5,18
27/8/2019,4,5,18
28/8/2019,4,5,18
29/8/2019,4,5,21
30/8/2019,4,5,13
31/8/2019,4,5,17
1/9/2019,4,5,20
2/9/2019,4,5,12
3/9/2019,4,5,23
4/9/2019,4,5,13
5/9/2019,4,5,15
6/9/2019,4,5,31
7/9/2019,4,5,18
8/9/2019,4,5,22
9/9/2019,4,5,19
10/9/2019,4,5,16
11/9/2019,4,5,22
12/9/2019,4,5,19
13/9/2019,4,5,15
14/9/2019,4,5,19
15/9/2019,4,5,20
16/9/2019,4,5,9
17/9/2019,4,5,16
18/9/2019,4,5,22
19/9/2019,4,5,21
20/9/2019,4,5,19
21/9/2019,4,5,14
22/9/2019,4,5,22
23/9/2019,4,5,19
24/9/2019,4,5,11
25/9/2019,4,5,15
26/9/2019,4,5,14
27/9/2019,4,5,20
28/9/2019,4,5,23
29/9/2019,4,5,23
30/9/2019,4,5,20
1/10/2019,4,5,17
2/10/2019,4,5,10
3/10/2019,4,5,9
4/10/2019,4,5,22
5/10/2019,4,5,20
6/10/2019,4,5,15
7/10/2019,4,5,11
8/10/2019,4,5,14
9/10/2019,4,5,11
10/10/2019,4,5,13
11/10/2019,4,5,13
12/10/2019,4,5,21
13/10/2019,4,5,12
14/10/2019,4,5,14
15/10/2019,4,5,20
16/10/2019,4,5,17
17/10/2019,4,5,10
18/10/2019,4,5,17
19/10/2019,4,5,11
20/10/2019,4,5,16
21/10/2019,4,5,10
22/10/2019,4,5,16
23/10/2019,4,5,15
24/10/2019,4,5,18
25/10/2019,4,5,13
26/10/2019,4,5,10
27/10/2019,4,5,20
28/10/2019,4,5,13
29/10/2019,4,5,18
30/10/2019,4,5,16
31/10/2019,4,5,17
1/11/2019,4,5,17
2/11/2019,4,5,24
3/11/2019,4,5,20
4/11/2019,4,5,15
5/11/2019,4,5,19
6/11/2019,4,5,14
7/11/2019,4,5,21
8/11/2019,4,5,19
9/11/2019,4,5,12
10/11/2019,4,5,29
11/11/2019,4,5,17
12/11/2019,4,5,17
13/11/2019,4,5,24
14/11/2019,4,5,9
15/11/2019,4,5,15
16/11/2019,4,5,12
17/11/2019,4,5,32
18/11/2019,4,5,11
19/11/2019,4,5,19
20/11/2019,4,5,11
21/11/2019,4,5,18
22/11/2019,4,5,19
23/11/2019,4,5,15
24/11/2019,4,5,26
25/11/2019,4,5,7
26/11/2019,4,5,14
27/11/2019,4,5,21
28/11/2019,4,5,17
29/11/2019,4,5,17
30/11/2019,4,5,21
1/12/2019,4,5,9
2/12/2019,4,5,13
3/12/2019,4,5,10
4/12/2019,4,5,14
5/12/2019,4,5,7
6/12/2019,4,5,17
7/12/2019,4,5,15
8/12/2019,4,5,14
9/12/2019,4,5,5
10/12/2019,4,5,18
11/12/2019,4,5,11
12/12/2019,4,5,11
13/12/2019,4,5,10
14/12/2019,4,5,15
15/12/2019,4,5,18
16/12/2019,4,5,9
17/12/2019,4,5,6
18/12/2019,4,5,11
19/12/2019,4,5,11
20/12/2019,4,5,11
21/12/2019,4,5,13
22/12/2019,4,5,16
23/12/2019,4,5,12
24/12/2019,4,5,12
25/12/2019,4,5,5
26/12/2019,4,5,9
27/12/2019,4,5,8
28/12/2019,4,5,14
29/12/2019,4,5,11
30/12/2019,4,5,4
31/12/2019,4,5,12
1/1/2020,4,5,9
2/1/2020,4,5,17
3/1/2020,4,5,13
4/1/2020,4,5,14
5/1/2020,4,5,9
6/1/2020,4,5,15
7/1/2020,4,5,9
8/1/2020,4,5,9
9/1/2020,4,5,11
10/1/2020,4,5,19
11/1/2020,4,5,11
12/1/2020,4,5,17
13/1/2020,4,5,7
14/1/2020,4,5,19
15/1/2020,4,5,14
16/1/2020,4,5,21
17/1/2020,4,5,8
18/1/2020,4,5,12
19/1/2020,4,5,22
20/1/2020,4,5,7
21/1/2020,4,5,11
22/1/2020,4,5,14
23/1/2020,4,5,15
24/1/2020,4,5,15
25/1/2020,4,5,14
26/1/2020,4,5,15
27/1/2020,4,5,9
28/1/2020,4,5,17
29/1/2020,4,5,11
30/1/2020,4,5,11
31/1/2020,4,5,11
1/2/2020,4,5,16
2/2/2020,4,5,10
3/2/2020,4,5,15
4/2/2020,4,5,14
5/2/2020,4,5,17
6/2/2020,4,5,17
7/2/2020,4,5,17
8/2/2020,4,5,12
9/2/2020,4,5,13
10/2/2020,4,5,12
11/2/2020,4,5,10
12/2/2020,4,5,10
13/2/2020,4,5,14
14/2/2020,4,5,17
15/2/2020,4,5,11
16/2/2020,4,5,12
17/2/2020,4,5,15
18/2/2020,4,5,14
19/2/2020,4,5,16
20/2/2020,4,5,16
21/2/2020,4,5,12
22/2/2020,4,5,16
23/2/2020,4,5,21
24/2/2020,4,5,8
25/2/2020,4,5,10
26/2/2020,4,5,11
27/2/2020,4,5,19
28/2/2020,4,5,11
1/3/2020,4,5,18
2/3/2020,4,5,20
3/3/2020,4,5,9
4/3/2020,4,5,9
5/3/2020,4,5,18
6/3/2020,4,5,14
7/3/2020,4,5,16
8/3/2020,4,5,14
9/3/2020,4,5,19
10/3/2020,4,5,16
11/3/2020,4,5,18
12/3/2020,4,5,10
13/3/2020,4,5,13
14/3/2020,4,5,21
15/3/2020,4,5,28
16/3/2020,4,5,26
17/3/2020,4,5,13
18/3/2020,4,5,15
19/3/2020,4,5,12
20/3/2020,4,5,10
21/3/2020,4,5,10
22/3/2020,4,5,11
23/3/2020,4,5,21
24/3/2020,4,5,15
25/3/2020,4,5,18
26/3/2020,4,5,11
27/3/2020,4,5,20
28/3/2020,4,5,23
29/3/2020,4,5,16
30/3/2020,4,5,13
31/3/2020,4,5,13
1/4/2020,4,5,12
2/4/2020,4,5,17
3/4/2020,4,5,17
4/4/2020,4,5,17
5/4/2020,4,5,24
6/4/2020,4,5,28
7/4/2020,4,5,15
8/4/2020,4,5,19
9/4/2020,4,5,12
10/4/2020,4,5,17
11/4/2020,4,5,21
12/4/2020,4,5,19
13/4/2020,4,5,24
14/4/2020,4,5,13
15/4/2020,4,5,20
16/4/2020,4,5,15
17/4/2020,4,5,19
18/4/2020,4,5,17
19/4/2020,4,5,26
20/4/2020,4,5,16
21/4/2020,4,5,14
22/4/2020,4,5,19
23/4/2020,4,5,18
24/4/2020,4,5,17
25/4/2020,4,5,18
26/4/2020,4,5,18
27/4/2020,4,5,19
28/4/2020,4,5,21
29/4/2020,4,5,15
30/4/2020,4,5,14
1/5/2020,4,5,26
2/5/2020,4,5,17
3/5/2020,4,5,24
4/5/2020,4,5,29
5/5/2020,4,5,13
6/5/2020,4,5,12
7/5/2020,4,5,18
8/5/2020,4,5,15
9/5/2020,4,5,16
10/5/2020,4,5,24
11/5/2020,4,5,22
12/5/2020,4,5,16
13/5/2020,4,5,24
14/5/2020,4,5,24
15/5/2020,4,5,20
16/5/2020,4,5,24
17/5/2020,4,5,23
18/5/2020,4,5,21
19/5/2020,4,5,18
20/5/2020,4,5,13
21/5/2020,4,5,28
22/5/2020,4,5,18
23/5/2020,4,5,28
24/5/2020,4,5,28
25/5/2020,4,5,27
26/5/2020,4,5,24
27/5/2020,4,5,23
28/5/2020,4,5,19
29/5/2020,4,5,14
30/5/2020,4,5,24
31/5/2020,4,5,34
1/6/2020,4,5,39
2/6/2020,4,5,14
3/6/2020,4,5,24
4/6/2020,4,5,31
5/6/2020,4,5,18
6/6/2020,4,5,23
7/6/2020,4,5,25
8/6/2020,4,5,20
9/6/2020,4,5,23
10/6/2020,4,5,20
11/6/2020,4,5,24
12/6/2020,4,5,26
13/6/2020,4,5,29
14/6/2020,4,5,29
15/6/2020,4,5,29
16/6/2020,4,5,23
17/6/2020,4,5,17
18/6/2020,4,5,23
19/6/2020,4,5,26
20/6/2020,4,5,36
21/6/2020,4,5,30
22/6/2020,4,5,17
23/6/2020,4,5,24
24/6/2020,4,5,25
25/6/2020,4,5,21
26/6/2020,4,5,19
27/6/2020,4,5,29
28/6/2020,4,5,29
29/6/2020,4,5,25
30/6/2020,4,5,17
1/7/2020,4,5,15
2/7/2020,4,5,27
3/7/2020,4,5,33
4/7/2020,4,5,27
5/7/2020,4,5,28
6/7/2020,4,5,29
7/7/2020,4,5,18
8/7/2020,4,5,22
9/7/2020,4,5,18
10/7/2020,4,5,29
11/7/2020,4,5,30
12/7/2020,4,5,34
13/7/2020,4,5,39
14/7/2020,4,5,19
15/7/2020,4,5,24
16/7/2020,4,5,24
17/7/2020,4,5,22
18/7/2020,4,5,19
19/7/2020,4,5,27
20/7/2020,4,5,35
21/7/2020,4,5,20
22/7/2020,4,5,22
23/7/2020,4,5,14
24/7/2020,4,5,26
25/7/2020,4,5,28
26/7/2020,4,5,28
27/7/2020,4,5,35
28/7/2020,4,5,11
29/7/2020,4,5,19
30/7/2020,4,5,27
31/7/2020,4,5,33
1/8/2020,4,5,22
2/8/2020,4,5,31
3/8/2020,4,5,28
4/8/2020,4,5,19
5/8/2020,4,5,15
6/8/2020,4,5,20
7/8/2020,4,5,27
8/8/2020,4,5,19
9/8/2020,4,5,25
10/8/2020,4,5,24
11/8/2020,4,5,17
12/8/2020,4,5,15
13/8/2020,4,5,20
14/8/2020,4,5,20
15/8/2020,4,5,23
16/8/2020,4,5,28
17/8/2020,4,5,34
18/8/2020,4,5,16
19/8/2020,4,5,17
20/8/2020,4,5,20
21/8/2020,4,5,23
22/8/2020,4,5,30
23/8/2020,4,5,19
24/8/2020,4,5,19
25/8/2020,4,5,16
26/8/2020,4,5,19
27/8/2020,4,5,25
28/8/2020,4,5,19
29/8/2020,4,5,22
30/8/2020,4,5,21
31/8/2020,4,5,20
1/9/2020,4,5,17
2/9/2020,4,5,17
3/9/2020,4,5,16
4/9/2020,4,5,20
5/9/2020,4,5,27
6/9/2020,4,5,25
7/9/2020,4,5,22
8/9/2020,4,5,13
9/9/2020,4,5,18
10/9/2020,4,5,14
11/9/2020,4,5,17
12/9/2020,4,5,19
13/9/2020,4,5,27
14/9/2020,4,5,18
15/9/2020,4,5,19
16/9/2020,4,5,20
17/9/2020,4,5,17
18/9/2020,4,5,17
19/9/2020,4,5,18
20/9/2020,4,5,26
21/9/2020,4,5,25
22/9/2020,4,5,19
23/9/2020,4,5,19
24/9/2020,4,5,18
25/9/2020,4,5,19
26/9/2020,4,5,21
27/9/2020,4,5,25
28/9/2020,4,5,22
29/9/2020,4,5,24
30/9/2020,4,5,22
1/10/2020,4,5,12
2/10/2020,4,5,22
3/10/2020,4,5,19
4/10/2020,4,5,19
5/10/2020,4,5,18
6/10/2020,4,5,11
7/10/2020,4,5,18
8/10/2020,4,5,20
9/10/2020,4,5,11
10/10/2020,4,5,20
11/10/2020,4,5,16
12/10/2020,4,5,17
13/10/2020,4,5,14
14/10/2020,4,5,12
15/10/2020,4,5,12
16/10/2020,4,5,12
17/10/2020,4,5,21
18/10/2020,4,5,15
19/10/2020,4,5,25
20/10/2020,4,5,14
21/10/2020,4,5,23
22/10/2020,4,5,16
23/10/2020,4,5,17
24/10/2020,4,5,24
25/10/2020,4,5,23
26/10/2020,4,5,24
27/10/2020,4,5,12
28/10/2020,4,5,16
29/10/2020,4,5,20
30/10/2020,4,5,20
31/10/2020,4,5,21
1/11/2020,4,5,24
2/11/2020,4,5,17
3/11/2020,4,5,21
4/11/2020,4,5,15
5/11/2020,4,5,16
6/11/2020,4,5,20
7/11/2020,4,5,15
8/11/2020,4,5,20
9/11/2020,4,5,25
10/11/2020,4,5,10
11/11/2020,4,5,15
12/11/2020,4,5,26
13/11/2020,4,5,15
14/11/2020,4,5,19
15/11/2020,4,5,23
16/11/2020,4,5,20
17/11/2020,4,5,10
18/11/2020,4,5,17
19/11/2020,4,5,17
20/11/2020,4,5,21
21/11/2020,4,5,22
22/11/2020,4,5,17
23/11/2020,4,5,16
24/11/2020,4,5,20
25/11/2020,4,5,19
26/11/2020,4,5,18
27/11/2020,4,5,22
28/11/2020,4,5,15
29/11/2020,4,5,22
30/11/2020,4,5,22
1/12/2020,4,5,7
2/12/2020,4,5,13
3/12/2020,4,5,12
4/12/2020,4,5,21
5/12/2020,4,5,20
6/12/2020,4,5,11
7/12/2020,4,5,17
8/12/2020,4,5,14
9/12/2020,4,5,12
10/12/2020,4,5,8
11/12/2020,4,5,11
12/12/2020,4,5,15
13/12/2020,4,5,19
14/12/2020,4,5,16
15/12/2020,4,5,11
16/12/2020,4,5,16
17/12/2020,4,5,16
18/12/2020,4,5,18
19/12/2020,4,5,22
20/12/2020,4,5,15
21/12/2020,4,5,16
22/12/2020,4,5,10
23/12/2020,4,5,15
24/12/2020,4,5,13
25/12/2020,4,5,19
26/12/2020,4,5,11
27/12/2020,4,5,15
28/12/2020,4,5,17
29/12/2020,4,5,10
30/12/2020,4,5,17
31/12/2020,4,5,14
1/1/2021,4,5,12
2/1/2021,4,5,20
3/1/2021,4,5,15
4/1/2021,4,5,21
5/1/2021,4,5,14
6/1/2021,4,5,18
7/1/2021,4,5,12
8/1/2021,4,5,14
9/1/2021,4,5,21
10/1/2021,4,5,18
11/1/2021,4,5,24
12/1/2021,4,5,8
13/1/2021,4,5,16
14/1/2021,4,5,12
15/1/2021,4,5,16
16/1/2021,4,5,8
17/1/2021,4,5,17
18/1/2021,4,5,15
19/1/2021,4,5,10
20/1/2021,4,5,14
21/1/2021,4,5,11
22/1/2021,4,5,12
23/1/2021,4,5,17
24/1/2021,4,5,12
25/1/2021,4,5,12
26/1/2021,4,5,17
27/1/2021,4,5,10
28/1/2021,4,5,14
29/1/2021,4,5,19
30/1/2021,4,5,11
31/1/2021,4,5,10
1/2/2021,4,5,17
2/2/2021,4,5,10
3/2/2021,4,5,15
4/2/2021,4,5,15
5/2/2021,4,5,10
6/2/2021,4,5,17
7/2/2021,4,5,9
8/2/2021,4,5,19
9/2/2021,4,5,16
10/2/2021,4,5,18
11/2/2021,4,5,11
12/2/2021,4,5,18
13/2/2021,4,5,7
14/2/2021,4,5,18
15/2/2021,4,5,22
16/2/2021,4,5,14
17/2/2021,4,5,11
18/2/2021,4,5,15
19/2/2021,4,5,14
20/2/2021,4,5,16
21/2/2021,4,5,13
22/2/2021,4,5,14
23/2/2021,4,5,10
24/2/2021,4,5,17
25/2/2021,4,5,16
26/2/2021,4,5,13
27/2/2021,4,5,17
28/2/2021,4,5,16
1/3/2021,4,5,29
2/3/2021,4,5,18
3/3/2021,4,5,15
4/3/2021,4,5,20
5/3/2021,4,5,10
6/3/2021,4,5,25
7/3/2021,4,5,16
8/3/2021,4,5,27
9/3/2021,4,5,16
10/3/2021,4,5,11
11/3/2021,4,5,14
12/3/2021,4,5,14
13/3/2021,4,5,17
14/3/2021,4,5,24
15/3/2021,4,5,13
16/3/2021,4,5,9
17/3/2021,4,5,17
18/3/2021,4,5,12
19/3/2021,4,5,15
20/3/2021,4,5,20
21/3/2021,4,5,24
22/3/2021,4,5,18
23/3/2021,4,5,6
24/3/2021,4,5,12
25/3/2021,4,5,14
26/3/2021,4,5,19
27/3/2021,4,5,20
28/3/2021,4,5,19
29/3/2021,4,5,18
30/3/2021,4,5,17
31/3/2021,4,5,25
1/4/2021,4,5,28
2/4/2021,4,5,11
3/4/2021,4,5,21
4/4/2021,4,5,19
5/4/2021,4,5,17
6/4/2021,4,5,16
7/4/2021,4,5,10
8/4/2021,4,5,11
9/4/2021,4,5,18
10/4/2021,4,5,25
11/4/2021,4,5,34
12/4/2021,4,5,20
13/4/2021,4,5,25
14/4/2021,4,5,25
15/4/2021,4,5,23
16/4/2021,4,5,13
17/4/2021,4,5,22
18/4/2021,4,5,30
19/4/2021,4,5,20
20/4/2021,4,5,18
21/4/2021,4,5,22
22/4/2021,4,5,21
23/4/2021,4,5,15
24/4/2021,4,5,23
25/4/2021,4,5,13
26/4/2021,4,5,29
27/4/2021,4,5,18
28/4/2021,4,5,24
29/4/2021,4,5,17
30/4/2021,4,5,26
1/5/2021,4,5,21
2/5/2021,4,5,23
3/5/2021,4,5,31
4/5/2021,4,5,18
5/5/2021,4,5,22
6/5/2021,4,5,18
7/5/2021,4,5,25
8/5/2021,4,5,29
9/5/2021,4,5,22
10/5/2021,4,5,27
11/5/2021,4,5,18
12/5/2021,4,5,17
13/5/2021,4,5,24
14/5/2021,4,5,17
15/5/2021,4,5,14
16/5/2021,4,5,18
17/5/2021,4,5,36
18/5/2021,4,5,19
19/5/2021,4,5,26
20/5/2021,4,5,20
21/5/2021,4,5,24
22/5/2021,4,5,31
23/5/2021,4,5,28
24/5/2021,4,5,31
25/5/2021,4,5,24
26/5/2021,4,5,23
27/5/2021,4,5,23
28/5/2021,4,5,22
29/5/2021,4,5,34
30/5/2021,4,5,16
31/5/2021,4,5,29
1/6/2021,4,5,14
2/6/2021,4,5,22
3/6/2021,4,5,25
4/6/2021,4,5,24
5/6/2021,4,5,18
6/6/2021,4,5,32
7/6/2021,4,5,26
8/6/2021,4,5,18
9/6/2021,4,5,21
10/6/2021,4,5,12
11/6/2021,4,5,25
12/6/2021,4,5,26
13/6/2021,4,5,28
14/6/2021,4,5,34
15/6/2021,4,5,16
16/6/2021,4,5,25
17/6/2021,4,5,13
18/6/2021,4,5,24
19/6/2021,4,5,27
20/6/2021,4,5,29
21/6/2021,4,5,32
22/6/2021,4,5,17
23/6/2021,4,5,27
24/6/2021,4,5,13
25/6/2021,4,5,29
26/6/2021,4,5,34
27/6/2021,4,5,23
28/6/2021,4,5,28
29/6/2021,4,5,24
30/6/2021,4,5,23
1/7/2021,4,5,19
2/7/2021,4,5,30
3/7/2021,4,5,21
4/7/2021,4,5,30
5/7/2021,4,5,28
6/7/2021,4,5,21
7/7/2021,4,5,30
8/7/2021,4,5,15
9/7/2021,4,5,19
10/7/2021,4,5,18
11/7/2021,4,5,33
12/7/2021,4,5,32
13/7/2021,4,5,18
14/7/2021,4,5,31
15/7/2021,4,5,19
16/7/2021,4,5,21
17/7/2021,4,5,29
18/7/2021,4,5,31
19/7/2021,4,5,22
20/7/2021,4,5,15
21/7/2021,4,5,28
22/7/2021,4,5,36
23/7/2021,4,5,34
24/7/2021,4,5,22
25/7/2021,4,5,27
26/7/2021,4,5,29
27/7/2021,4,5,15
28/7/2021,4,5,17
29/7/2021,4,5,26
30/7/2021,4,5,17
31/7/2021,4,5,32
1/8/2021,4,5,20
2/8/2021,4,5,25
3/8/2021,4,5,28
4/8/2021,4,5,22
5/8/2021,4,5,21
6/8/2021,4,5,30
7/8/2021,4,5,21
8/8/2021,4,5,34
9/8/2021,4,5,26
10/8/2021,4,5,19
11/8/2021,4,5,17
12/8/2021,4,5,28
13/8/2021,4,5,25
14/8/2021,4,5,24
15/8/2021,4,5,18
16/8/2021,4,5,36
17/8/2021,4,5,18
18/8/2021,4,5,21
19/8/2021,4,5,25
20/8/2021,4,5,24
21/8/2021,4,5,17
22/8/2021,4,5,19
23/8/2021,4,5,24
24/8/2021,4,5,20
25/8/2021,4,5,19
26/8/2021,4,5,17
27/8/2021,4,5,23
28/8/2021,4,5,24
29/8/2021,4,5,23
30/8/2021,4,5,29
31/8/2021,4,5,14
1/9/2021,4,5,14
2/9/2021,4,5,19
3/9/2021,4,5,17
4/9/2021,4,5,25
5/9/2021,4,5,18
6/9/2021,4,5,25
7/9/2021,4,5,11
8/9/2021,4,5,14
9/9/2021,4,5,21
10/9/2021,4,5,24
11/9/2021,4,5,22
12/9/2021,4,5,27
13/9/2021,4,5,24
14/9/2021,4,5,14
15/9/2021,4,5,23
16/9/2021,4,5,17
17/9/2021,4,5,16
18/9/2021,4,5,15
19/9/2021,4,5,26
